Aadhar_number,Pan_number,Mobile_number,First_name,Last_name,Email_id,Date_of_birth,Gender,Account_no,Customer_id,Date_of_account_opened,City,State,Pin_code,Country,Account_status,Remarks
8746 7881 3810,CYXPT5058Z,6842287350,Bailey,Underwood,baileyunderwood@yahoo.com,07-12-2010,Female,9.24641E+14,886706802,28-03-2022,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
9662 4438 6685,BTGPZ2181O,8372220480,Anthony,Lopez,anthonylopez@hotmail.com,08-02-1918,Male,9.4266E+14,878239856,21-01-2023,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9184 2227 5105,DAVPP3752Q,9600361600,Darius,Vasquez,dariusvasquez@gmail.com,31-07-1941,Male,9.5009E+14,860152112,03-06-2020,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
9147 1887 2541,FVAPK6710W,9616481802,Rachael,Riley,rachaelriley@yahoo.com,14-11-1914,Female,9.61881E+14,874923024,12-09-2022,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
9809 8980 8378,CROPU2916S,8254934547,Angela,Lee,angelalee@hotmail.com,12-11-1997,Female,9.71041E+14,873444400,29-04-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
8920 8817 3989,GNMPA7155L,8359529828,Matthew,Hopkins,matthewhopkins@gmail.com,09-02-1927,Male,9.71671E+14,880479050,10-08-2022,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9831 5380 4579,HLRPG4626K,6938255216,Douglas,Flores,douglasflores@yahoo.com,27-12-1962,Male,9.72524E+14,948008787,09-08-2024,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9474 7948 0949,AHLPK8657F,7516298895,Michelle,Anderson,michelleanderson@hotmail.com,08-12-1988,Female,9.3976E+14,835597185,10-07-2023,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
8785 4203 6361,CCDPD3888J,8907099983,Tyler,Morales,tylermorales@gmail.com,28-12-2018,Male,9.30035E+14,934541603,27-01-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9843 6541 7855,ADQPI4306W,8409790149,Rachel,Boyer,rachelboyer@yahoo.com,14-10-1917,Female,9.84766E+14,892744352,14-09-2023,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9621 5510 0243,BKDPP3124C,7213862516,David,Williams,davidwilliams@hotmail.com,16-08-1992,Male,9.52378E+14,890448534,26-10-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8511 0360 9287,FEPPO8538Y,8658678168,Kathryn,Hanson,kathrynhanson@gmail.com,03-07-1923,Female,9.32565E+14,934942104,28-09-2022,Bhubaneswar,Odisha,751001,India,SUCCESS,Account Activated Successfully
9237 6423 3945,COJPZ8306S,7759144588,Marc,Thomas,marcthomas@yahoo.com,30-10-1943,Male,9.85267E+14,848190797,14-06-2022,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8539 6636 8323,DFRPN6048G,8883360679,Anthony,Harris,anthonyharris@hotmail.com,12-02-2018,Male,9.33723E+14,852889177,21-12-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
8599 0075 5791,GAXPF3770X,8200713297,Rebecca,Barnes,rebeccabarnes@gmail.com,09-07-2015,Female,9.94343E+14,951011772,22-05-2020,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9566 2266 5410,BWHPG3712O,7245404855,Sarah,Fisher,sarahfisher@yahoo.com,31-08-1976,Female,9.52516E+14,851457186,03-01-2022,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9411 9111 6268,CZHPZ2040J,7431978803,Kelli,Hunter,kellihunter@hotmail.com,18-11-1977,Female,9.5404E+14,913662494,08-03-2022,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
8844 4191 5069,ARZPI4934G,7457762807,Patricia,Mueller,patriciamueller@gmail.com,05-02-2009,Female,9.49288E+14,947918456,06-11-2023,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
8664 7018 4262,ESGPD7885B,7878784972,Brandon,Howell,brandonhowell@yahoo.com,29-10-1969,Male,9.69606E+14,868364377,09-04-2020,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8925 9869 8075,FSFPS4877D,7582515879,Miss,Perez,missperez@hotmail.com,23-10-1999,Female,9.94531E+14,880456082,12-04-2022,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
8551 1304 6726,DHSPT7090J,8381057886,Christina,Williams,christinawilliams@gmail.com,30-03-1920,Female,9.56533E+14,892612994,13-03-2025,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9540 3396 8431,DUXPH3741P,7474526676,Jennifer,Long,jenniferlong@yahoo.com,17-09-1931,Female,9.6338E+14,836708634,08-05-2023,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9557 7154 1169,DETPH5791V,8565215237,Wendy,Chapman,wendychapman@hotmail.com,08-01-1953,Female,9.25796E+14,948718387,17-06-2022,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9143 3106 2746,HNOPN3418K,7512386035,Nancy,Maldonado,nancymaldonado@gmail.com,22-09-2002,Female,9.55975E+14,937224362,18-12-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8691 5334 8586,DFBPS7645W,9426510005,Larry,Hall,larryhall@yahoo.com,02-05-1954,Male,9.52733E+14,936668449,17-05-2023,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
8838 7962 8403,BSMPU2109O,8569028026,Matthew,Mendoza,matthewmendoza@hotmail.com,02-06-2005,Male,9.66803E+14,913515732,27-06-2022,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9466 7685 0504,DLTPI4815Z,9058178002,Kara,Cain,karacain@gmail.com,06-11-1949,Female,9.58347E+14,938579261,13-01-2023,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8842 0223 8051,GUQPX5821D,8186333111,Erika,Lewis,erikalewis@yahoo.com,06-12-1972,Female,9.34916E+14,929535174,06-07-2021,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
8928 1376 3975,CLGPL9121D,8004026747,Cathy,Reed,cathyreed@hotmail.com,14-11-1978,Female,9.76821E+14,928375682,14-04-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9524 8454 9269,HROPZ6116R,8764617405,Christine,Arnold,christinearnold@gmail.com,04-08-1976,Female,9.84877E+14,975542065,07-02-2025,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9767 4042 3413,HLUPM6740L,9032529633,Angel,Jones,angeljones@yahoo.com,29-10-1942,Male,9.29871E+14,847621534,14-12-2024,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8722 7565 6260,HHOPZ5582R,8711263423,Amy,Lowe,amylowe@hotmail.com,01-08-1951,Female,9.62698E+14,884315875,07-05-2021,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
9287 4591 2536,FFJPB6540P,7737508121,Renee,Murray,reneemurray@gmail.com,21-12-1993,Female,9.27651E+14,951536565,13-08-2022,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
9040 5871 6952,CPOPG3227P,9418286826,James,Blankenship,jamesblankenship@yahoo.com,01-02-2008,Male,9.81939E+14,910605023,27-07-2022,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9435 0287 7451,FPOPQ5894G,6989784611,Diane,Wolfe,dianewolfe@hotmail.com,03-02-1914,Female,9.90218E+14,983657618,24-11-2024,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9753 2528 6124,GNIPI3721S,7967907788,Samantha,Soto,samanthasoto@gmail.com,07-10-2002,Female,9.5697E+14,956146323,12-08-2024,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9492 7498 2600,CHCPN7180W,6927738358,Connor,Harris,connorharris@yahoo.com,05-06-2012,Male,9.41007E+14,859874625,07-11-2021,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
8746 9173 5387,DXQPB6134X,8106837600,Michael,Valentine,michaelvalentine@hotmail.com,13-04-1918,Male,9.57017E+14,904152192,02-03-2021,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9094 0462 5685,EDMPI5317F,8673223178,Joy,Murray,joymurray@gmail.com,21-08-2004,Female,9.81645E+14,832727921,04-10-2022,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9777 0385 5830,GUOPB5460K,9759610242,Sarah,Mitchell,sarahmitchell@yahoo.com,02-05-1959,Female,9.69221E+14,889613785,19-05-2023,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9116 2996 5889,CWBPM6710Z,8978796718,Kyle,Tucker,kyletucker@hotmail.com,11-12-1918,Male,9.80652E+14,923263434,15-12-2021,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
8691 0570 3654,FPMPU8857M,8142692139,Todd,Moreno,toddmoreno@gmail.com,16-11-1996,Male,9.58408E+14,845005429,18-01-2022,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
8686 4162 7533,CUTPH6410D,8236030780,Carlos,Turner,carlosturner@yahoo.com,05-02-1987,Male,9.49516E+14,828196288,29-10-2024,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
8590 9582 3664,DXWPO9094M,7197925682,David,Ingram,davidingram@hotmail.com,19-05-1958,Male,9.77565E+14,937937332,22-11-2023,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
9506 7229 9377,AMYPG5083W,8888498886,Clifford,Hardin,cliffordhardin@gmail.com,23-03-1999,Male,9.47935E+14,950880346,27-09-2024,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
8927 4835 5773,HPNPP5540C,9749125189,Samantha,Hall,samanthahall@yahoo.com,22-08-2011,Female,9.81791E+14,830998322,30-08-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8995 1551 7878,FWFPW4567N,8215328495,Terri,Chase,terrichase@hotmail.com,04-10-2004,Female,9.62208E+14,870158450,20-09-2023,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
8952 2460 3253,HQMPT7603O,9648729399,Jerry,Fisher,jerryfisher@gmail.com,11-07-1997,Male,9.58139E+14,870597785,19-05-2022,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9589 0610 3711,FGWPY4742E,7353549767,Adam,Rojas,adamrojas@yahoo.com,20-02-1950,Male,9.81614E+14,883864245,15-08-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9266 7210 5551,BZBPR8387T,8154186688,Arthur,Green,arthurgreen@hotmail.com,01-01-1924,Male,9.30666E+14,924729267,03-12-2021,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9714 6834 6377,FUVPN5845I,7492341954,Amanda,Waters,amandawaters@gmail.com,13-12-2006,Female,9.35186E+14,959082130,29-03-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9362 2083 1598,BJNPS8114W,8904857438,Sean,Flores,seanflores@yahoo.com,25-12-2001,Male,9.86541E+14,882347732,09-10-2024,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9594 5025 3150,BZRPH7593Q,7340189181,Susan,Sutton,susansutton@hotmail.com,22-09-1962,Female,9.78528E+14,877952449,24-10-2024,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8955 8949 0697,EAAPF4368A,7283296304,Sarah,Lloyd,sarahlloyd@gmail.com,11-03-1980,Female,9.94261E+14,868629146,05-11-2023,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8561 5109 8456,DIJPD3286M,8512506785,Erica,Joseph,ericajoseph@yahoo.com,20-01-1992,Female,9.32727E+14,877522039,23-08-2024,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
8799 7473 1359,DSWPZ6420N,7128878572,Matthew,Andrade,matthewandrade@hotmail.com,04-02-2012,Male,9.82268E+14,952123502,09-06-2023,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9875 4405 9532,CAVPQ6555K,8882360801,Katherine,Petersen,katherinepetersen@gmail.com,02-10-1950,Female,9.62177E+14,913437155,30-03-2021,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
9797 8448 5801,DLHPF2628E,9422747875,Michael,Patel,michaelpatel@yahoo.com,09-11-1941,Male,9.26713E+14,930086912,05-09-2024,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
8797 2241 3297,HNBPH3073P,7843933598,Robert,Brown,robertbrown@hotmail.com,30-01-1932,Male,9.77472E+14,869988394,06-06-2020,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
9242 7687 7054,DEQPH3715J,8496612153,Hayden,Cannon,haydencannon@gmail.com,19-02-1915,Male,9.30678E+14,928462153,10-09-2024,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9477 7428 0671,HPOPE7165Z,8449267762,April,Clark,aprilclark@yahoo.com,27-09-1941,Female,9.37896E+14,840248365,13-12-2023,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9444 0920 9493,BFXPZ6849U,7203386470,Brenda,Beard,brendabeard@hotmail.com,09-04-1956,Female,9.45098E+14,916355082,09-01-2025,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9731 6184 1240,AIRPI6875X,8162629439,David,Heath,davidheath@gmail.com,05-02-2025,Male,9.44121E+14,878179570,07-10-2020,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
8560 4020 3089,GDZPJ4288H,6798404330,Christine,DDS,christinedds@yahoo.com,19-09-1949,Female,9.47912E+14,947610442,22-05-2024,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9801 8019 6237,GMTPX2213W,9685710811,Jillian,Patel,jillianpatel@hotmail.com,03-09-1935,Female,9.91171E+14,838430060,22-03-2024,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9899 8744 9397,DFWPL3836N,8763517279,Brenda,MD,brendamd@gmail.com,09-04-1951,Female,9.31052E+14,919039322,25-01-2023,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
9756 7084 3227,CZDPM3144Q,7962891412,David,Turner,davidturner@yahoo.com,25-06-1998,Male,9.38391E+14,912540665,03-01-2021,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
9705 3760 5932,CGXPU7121D,7807424340,Bradley,Jackson,bradleyjackson@hotmail.com,14-06-1962,Male,9.84975E+14,963544578,27-03-2025,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
9166 1155 3738,CATPO4762F,9281744160,Wanda,Adkins,wandaadkins@gmail.com,28-09-1953,Female,9.73609E+14,863782719,07-06-2020,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9662 7896 5159,HEXPG9252W,8125793666,Valerie,Bullock,valeriebullock@yahoo.com,09-11-1928,Female,9.6193E+14,878385548,07-07-2023,Ahmedabad,Gujarat,380001,India,SUCCESS,Account Activated Successfully
8999 5818 7051,ERLPY8523H,7704568960,Tiffany,Gomez,tiffanygomez@hotmail.com,24-04-1997,Female,9.46533E+14,986628121,04-11-2022,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
8792 9952 1014,GDSPN4976W,6892931519,Jason,Hunter,jasonhunter@gmail.com,08-06-1961,Male,9.28916E+14,882250972,02-11-2022,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
8873 4164 4828,FDPPZ3224S,7755834108,Paul,Novak,paulnovak@yahoo.com,14-01-1957,Male,9.76609E+14,871438208,09-08-2021,Jaipur,Rajasthan,302001,India,SUCCESS,Account Activated Successfully
9390 6401 6313,EMOPT5203Q,7614245750,Natalie,Hunt,nataliehunt@hotmail.com,21-12-1996,Female,9.86216E+14,833234379,16-03-2025,Bhopal,Madhya Pradesh,462001,India,SUCCESS,Account Activated Successfully
9856 6041 0943,FDBPS4815Z,8512567810,David,Harvey,davidharvey@gmail.com,30-09-2021,Male,9.51863E+14,901565621,28-02-2025,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
8801 0956 3690,FCCPF9215J,9327631092,Matthew,Rose,matthewrose@yahoo.com,16-02-1963,Male,9.67974E+14,919451926,02-01-2021,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9129 6370 2121,GKNPE8409N,8094512426,Jason,Short,jasonshort@hotmail.com,28-09-1961,Male,9.53264E+14,922613244,23-01-2024,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9290 0122 0450,CSFPY4881D,7794698176,Joshua,Moody,joshuamoody@gmail.com,19-01-1974,Male,9.56305E+14,978511952,19-04-2023,Shimla,Himachal Pradesh,171001,India,SUCCESS,Account Activated Successfully
8769 1399 9516,CFPPR6714K,8420346034,Paige,Hayes,paigehayes@yahoo.com,26-11-1938,Female,9.81179E+14,937778294,19-03-2021,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9846 2376 3806,DHWPY5386X,8193116851,John,Bates,johnbates@hotmail.com,31-08-1970,Male,9.44215E+14,972571785,28-09-2020,Patna,Bihar,800001,India,SUCCESS,Account Activated Successfully
8696 3927 4130,HQYPL2132I,7686717931,Walter,Lamb,walterlamb@gmail.com,12-01-2013,Male,9.37136E+14,877325748,11-07-2021,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9579 3247 7557,HQQPY8483H,6750950210,Zachary,MD,zacharymd@yahoo.com,14-06-2013,Male,9.68244E+14,882448224,27-02-2021,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
8816 8349 5379,GTHPZ2651L,9138513891,Devin,Cortez,devincortez@hotmail.com,08-03-1946,Male,9.53251E+14,868775654,13-03-2021,New Delhi,Delhi,110001,India,SUCCESS,Account Activated Successfully
9185 4382 2438,GWHPD2551N,8526197707,Benjamin,Newman,benjaminnewman@gmail.com,05-12-1980,Male,9.29674E+14,895377896,25-06-2024,Guwahati,Assam,781001,India,SUCCESS,Account Activated Successfully
9828 9480 0712,GIQPM7534F,6941614564,James,Soto,jamessoto@yahoo.com,16-11-1909,Male,9.26507E+14,985221797,21-04-2020,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9809 1494 0480,GWAPH4801M,9802961400,David,Mata,davidmata@hotmail.com,29-12-2003,Male,9.57322E+14,951993711,10-09-2021,Gurgaon,Haryana,122001,India,SUCCESS,Account Activated Successfully
9168 3811 7100,GFQPR2355P,9064664855,Lindsay,Anderson,lindsayanderson@gmail.com,25-06-2020,Female,9.50523E+14,915620127,08-01-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
9808 6338 4071,EDIPC8827H,6730363069,John,Heath,johnheath@yahoo.com,02-05-1915,Male,9.47412E+14,879706080,07-03-2025,Kochi,Kerala,682001,India,SUCCESS,Account Activated Successfully
9439 4061 0770,CMBPF6798R,6878839544,Tamara,Murray,tamaramurray@hotmail.com,02-12-1998,Female,9.52151E+14,985263388,18-11-2024,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
9130 7317 7525,GTMPV7391O,9784749998,Thomas,Hernandez,thomashernandez@gmail.com,01-12-1977,Male,9.65254E+14,975529753,13-08-2024,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
8793 4236 4215,DSEPT6024M,8118708510,Kevin,Mccoy,kevinmccoy@yahoo.com,23-07-1968,Male,9.84374E+14,988164433,17-06-2021,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
9368 0107 2605,DUKPH5284S,7568387045,Sierra,Sharp,sierrasharp@hotmail.com,30-12-2004,Female,9.68917E+14,967130362,21-05-2022,Ludhiana,Punjab,141001,India,SUCCESS,Account Activated Successfully
9904 2944 1410,GSQPR4887N,8979069330,Lori,Castillo,loricastillo@gmail.com,03-04-1946,Female,9.67443E+14,967382996,13-05-2022,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
9567 0983 1107,DWLPF3427Y,8928725863,Paul,Decker,pauldecker@yahoo.com,02-01-1956,Male,9.39729E+14,960633629,28-12-2020,Raipur,Chhattisgarh,492001,India,SUCCESS,Account Activated Successfully
8713 6271 1265,DUQPI5089E,9070494401,Harold,Davila,harolddavila@hotmail.com,09-12-1921,Male,9.70647E+14,970894646,27-12-2022,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9815 0366 1510,BWEPH2638V,8072655338,Jason,Jones,jasonjones@gmail.com,12-04-2005,Male,9.44584E+14,866305595,08-08-2023,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
8720 1028 4049,CILPN2261U,9212888677,Janice,Kennedy,janicekennedy@yahoo.com,18-11-2015,Female,9.64709E+14,940231710,25-01-2024,Bengaluru,Karnataka,560001,India,SUCCESS,Account Activated Successfully
9642 1255 7281,HFLPO7842Z,8099919951,Javier,Martinez,javiermartinez@hotmail.com,23-03-1913,Male,9.29956E+14,848229437,23-12-2022,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
8955 8679 2493,FSJPX2583U,8495130901,Debra,Williams,debrawilliams@gmail.com,21-01-2015,Female,9.34867E+14,879559360,13-01-2021,Hyderabad,Telangana,500001,India,SUCCESS,Account Activated Successfully
9477 1716 2245,HUVPP2323R,7725950577,Christina,Cross,christinacross@yahoo.com,01-05-1972,Female,9.60924E+14,973464090,05-12-2020,Panaji,Goa,403001,India,SUCCESS,Account Activated Successfully
9448 4831 5907,CGXPF4781P,7270195839,Jason,Gillespie,jasongillespie@hotmail.com,27-02-1924,Male,9.70833E+14,986992091,15-11-2023,Chennai,Tamil Nadu,600001,India,SUCCESS,Account Activated Successfully
9239 9654 3552,DHUPH4746A,8225589673,Jeffery,Santos,jefferysantos@gmail.com,04-03-1991,Male,9.8789E+14,924268344,26-12-2021,Ranchi,Jharkhand,834001,India,SUCCESS,Account Activated Successfully
8766 4097 9667,CCKPJ3491L,7694154190,Sandra,Rodriguez,sandrarodriguez@yahoo.com,11-07-1996,Female,9.70427E+14,941074084,22-03-2021,Kolkata,West Bengal,700001,India,SUCCESS,Account Activated Successfully
8705 0842 5406,GHCPE2429S,9760179194,Brandon,Key,brandonkey@hotmail.com,22-06-1962,Male,9.53969E+14,919709244,06-01-2022,Lucknow,Uttar Pradesh,226001,India,SUCCESS,Account Activated Successfully
9098 6648 2071,GGCPD8749W,8074317859,Brian,Pacheco,brianpacheco@gmail.com,26-09-1928,Male,9.77175E+14,973418190,28-05-2021,Mumbai,Maharashtra,400001,India,SUCCESS,Account Activated Successfully
